33.653633,-117.648017,237.620724,2014-11-15T02:23:31Z
33.653662,-117.648001,237.682003,2014-11-15T02:23:33Z
33.653634,-117.648015,237.392515,2014-11-15T02:24:14Z
33.653673,-117.648015,237.697620,2014-11-15T02:24:18Z
33.653709,-117.647993,237.804081,2014-11-15T02:24:19Z
33.653751,-117.647970,237.647068,2014-11-15T02:24:20Z
33.653807,-117.647925,237.855392,2014-11-15T02:24:21Z
33.653872,-117.647892,237.896354,2014-11-15T02:24:22Z
33.653938,-117.647840,237.972151,2014-11-15T02:24:23Z
33.654020,-117.647788,238.022195,2014-11-15T02:24:24Z
33.654111,-117.647719,238.088288,2014-11-15T02:24:25Z
33.654220,-117.647637,238.151782,2014-11-15T02:24:26Z
33.654339,-117.647547,238.387238,2014-11-15T02:24:27Z
33.654467,-117.647466,238.529973,2014-11-15T02:24:28Z
33.654590,-117.647366,238.748117,2014-11-15T02:24:29Z
33.654720,-117.647263,239.253975,2014-11-15T02:24:30Z
33.654846,-117.647147,239.473838,2014-11-15T02:24:31Z
33.654979,-117.647033,239.991595,2014-11-15T02:24:32Z
33.655107,-117.646913,240.966060,2014-11-15T02:24:33Z
33.655245,-117.646777,242.022687,2014-11-15T02:24:34Z
33.655371,-117.646638,242.978370,2014-11-15T02:24:35Z
33.655501,-117.646499,243.976264,2014-11-15T02:24:36Z
33.655640,-117.646335,245.102469,2014-11-15T02:24:37Z
33.655772,-117.646174,246.359646,2014-11-15T02:24:38Z
33.655900,-117.646003,247.294159,2014-11-15T02:24:39Z
33.655996,-117.645814,248.359522,2014-11-15T02:24:40Z
33.656132,-117.645630,249.045448,2014-11-15T02:24:41Z
33.656249,-117.645423,250.267960,2014-11-15T02:24:42Z
33.656364,-117.645215,251.423945,2014-11-15T02:24:43Z
33.656461,-117.645006,252.558423,2014-11-15T02:24:44Z
33.656543,-117.644809,253.895707,2014-11-15T02:24:45Z
33.656633,-117.644604,254.972275,2014-11-15T02:24:46Z
33.656713,-117.644394,255.620170,2014-11-15T02:24:47Z
33.656767,-117.644189,256.096672,2014-11-15T02:24:48Z
33.656867,-117.643941,256.257120,2014-11-15T02:24:49Z
33.656923,-117.643717,256.330654,2014-11-15T02:24:50Z
33.656971,-117.643504,256.763928,2014-11-15T02:24:51Z
33.657024,-117.643281,256.923607,2014-11-15T02:24:52Z
33.657049,-117.643060,256.853537,2014-11-15T02:24:53Z
33.657084,-117.642847,256.681451,2014-11-15T02:24:54Z
33.657109,-117.642658,256.517823,2014-11-15T02:24:55Z
33.657126,-117.642498,256.340312,2014-11-15T02:24:56Z
33.657135,-117.642360,255.867951,2014-11-15T02:24:57Z
33.657134,-117.642252,255.867951,2014-11-15T02:24:58Z
33.657131,-117.642187,255.588134,2014-11-15T02:24:59Z
33.657122,-117.642136,255.466434,2014-11-15T02:25:00Z
33.657124,-117.642111,255.263409,2014-11-15T02:25:01Z
33.657137,-117.642090,255.465517,2014-11-15T02:25:02Z
33.657126,-117.642088,255.796686,2014-11-15T02:25:06Z
33.657159,-117.642134,255.988781,2014-11-15T02:25:13Z
